week_day,day,bicycle_flux,cargo_bicycle_flux,moped_flux,scooter_flux,id,bicycle_min,bicycle_max,bicycle_diff,cargo_bicycle_min,cargo_bicycle_max,cargo_bicycle_diff,moped_min,moped_max,moped_diff,scooter_min,scooter_max,scooter_diff,bicycle_avg,cargo_bicycle_avg,moped_avg,scooter_avg,nearest_train_station_name_walking,nearest_train_station_distance_walking,nearest_metro_station_name_walking,nearest_metro_station_distance_walking,nearest_train_station_name_bicycling,nearest_train_station_distance_bicycling,nearest_metro_station_name_bicycling,nearest_metro_station_distance_bicycling,nearest_train_station_name_driving,nearest_train_station_distance_driving,nearest_metro_station_name_driving,nearest_metro_station_distance_driving,nearest_train_station_name_transit,nearest_train_station_distance_transit,nearest_metro_station_name_transit,nearest_metro_station_distance_transit,population,highest_percentage_age,predicted_mean_disposable_household_income
saturday,13,2.0,0.0,18.0,0.0,Coenhaven/Minervahaven_13,4.0,6.0,2.0,0.0,0.0,0.0,2.0,11.0,9.0,0.0,0.0,0.0,5.583333333333333,0.0,6.333333333333333,0.0,Amsterdam Lelylaan Station,2621,Postjesweg,1184,Amsterdam Sloterdijk Station,5352,Isolatorweg,4761,Amsterdam Sloterdijk Station,4463,Station Sloterdijk,3327,Amsterdam Lelylaan Station,2829,Postjesweg,1298.0,974.0,18 - 26 years (%),39520.1
saturday,13,0.0,0.0,47.0,0.0,Da Costabuurt_13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,4.25,0.0,Amsterdam Centraal Station,2509,Rokin,1633,Amsterdam Centraal Station,2524,Rokin,1729,Amsterdam Zuid Station,3809,Vijzelgracht,2509,Amsterdam Centraal Station,2521,Rokin,2276.0,4742.0,27 - 65 years (%),45726.8
saturday,13,16.0,9.0,42.0,0.0,Dapperbuurt_13,2.0,8.0,6.0,1.0,3.0,2.0,4.0,12.0,8.0,0.0,0.0,0.0,3.6666666666666665,2.2083333333333335,7.25,0.0,Amsterdam Muiderpoort Station,419,Weesperplein,1614,Amsterdam Muiderpoort Station,426,Wibautstraat,1854,Amsterdam Muiderpoort Station,497,Weesperplein,1832,Amsterdam Muiderpoort Station,419,Weesperplein,1735.0,9996.0,27 - 65 years (%),40904.8
saturday,13,0.0,0.0,17.0,0.0,De Aker_13,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,8.375,0.0,Amsterdam Lelylaan Station,4076,Station Lelylaan,4113,Amsterdam Lelylaan Station,4313,Station Lelylaan,4298,Amsterdam Lelylaan Station,4867,Station Lelylaan,4433,Amsterdam Lelylaan Station,4805,Station Lelylaan,4756.0,14436.0,27 - 65 years (%),54762.2
saturday,13,7.0,0.0,20.0,0.0,De Kolenkit_13,2.0,7.0,5.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,4.375,0.0,3.2083333333333335,0.0,Amsterdam Sloterdijk Station,1393,Burg. De Vlugtlaan,262,Amsterdam Sloterdijk Station,2001,Burg. De Vlugtlaan,260,Amsterdam Sloterdijk Station,1854,Burg. De Vlugtlaan,260,Amsterdam Sloterdijk Station,1384,Burg. De Vlugtlaan,262.0,11771.0,27 - 65 years (%),39055.0
saturday,13,0.0,0.0,10.0,0.0,De Punt_13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,Amsterdam Lelylaan Station,3899,Station Lelylaan,3804,Amsterdam Lelylaan Station,4171,Station Lelylaan,3943,Amsterdam Lelylaan Station,4955,Station Lelylaan,4521,Amsterdam Lelylaan Station,4079,Station Lelylaan,4030.0,6334.0,27 - 65 years (%),41418.7
saturday,13,46.0,0.0,52.0,0.0,De Weteringschans_13,5.0,16.0,11.0,0.0,0.0,0.0,1.0,20.0,19.0,0.0,0.0,0.0,10.958333333333334,0.0,6.666666666666667,0.0,Amsterdam Centraal Station,2287,Vijzelgracht,124,Amsterdam Centraal Station,2532,Vijzelgracht,258,Amsterdam Muiderpoort Station,3604,Vijzelgracht,1120,Amsterdam Centraal Station,2540,Vijzelgracht,124.0,7554.0,27 - 65 years (%),56162.1
saturday,13,0.0,0.0,0.0,0.0,Driemond_13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amsterdam Holendrecht Station,5249,Gaasperplas,2828,Amsterdam Holendrecht Station,5428,Gaasperplas,2882,Amsterdam Bijlmer ArenA Station,7092,Gaasperplas,3154,Amsterdam Bijlmer ArenA Station,7443,Gaasperplas,2897.0,1689.0,27 - 65 years (%),52914.4
saturday,13,2.0,0.0,13.0,0.0,Elzenhagen_13,6.0,8.0,2.0,0.0,0.0,0.0,17.0,23.0,6.0,0.0,0.0,0.0,7.333333333333333,0.0,21.25,0.0,Amsterdam Centraal Station,3983,Noord,1022,Amsterdam Centraal Station,4056,Noord,1615,Amsterdam Muiderpoort Station,11650,Noord,1989,Amsterdam Centraal Station,3807,Noord,1022.0,5261.0,27 - 65 years (%),58212.3
saturday,13,0.0,0.0,38.0,0.0,Erasmuspark_13,3.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,3.0,0.0,5.291666666666667,0.0,Amsterdam Sloterdijk Station,2333,Jan van Galenstraat,198,Amsterdam Lelylaan Station,3388,Jan van Galenstraat,503,Amsterdam Sloterdijk Station,2281,Burg. De Vlugtlaan,1081,Amsterdam Sloterdijk Station,2850,Jan van Galenstraat,198.0,5745.0,27 - 65 years (%),42797.4
saturday,13,16.0,9.0,45.0,0.0,Frankendael_13,9.0,18.0,9.0,3.0,7.0,4.0,2.0,15.0,13.0,0.0,0.0,0.0,13.583333333333334,5.833333333333333,6.458333333333333,0.0,Amsterdam Muiderpoort Station,1589,Amstelstation,647,Amsterdam Muiderpoort Station,1895,Amstelstation,723,Amsterdam Muiderpoort Station,2688,Amstelstation,702,Amsterdam Muiderpoort Station,2160,Amstelstation,647.0,12580.0,27 - 65 years (%),43951.8
saturday,13,12.0,0.0,42.0,0.0,Frederik Hendrikbuurt_13,0.0,5.0,5.0,0.0,0.0,0.0,1.0,19.0,18.0,0.0,0.0,0.0,3.25,0.0,9.875,0.0,Amsterdam Centraal Station,2446,Jan van Galenstraat,1591,Amsterdam Centraal Station,2899,Jan van Galenstraat,1607,Amsterdam Centraal Station,3114,Jan van Galenstraat,1607,Amsterdam Centraal Station,3736,Jan van Galenstraat,1749.0,8198.0,27 - 65 years (%),42805.4
saturday,13,0.0,0.0,0.0,0.0,Ganzenhoef e.o._13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amsterdam Bijlmer ArenA Station,2500,Station Ganzenhoef,244,Amsterdam Bijlmer ArenA Station,2864,Station Ganzenhoef,300,Amsterdam Bijlmer ArenA Station,2761,Station Ganzenhoef,276,Amsterdam Bijlmer ArenA Station,2844,Station Ganzenhoef,244.0,7716.0,27 - 65 years (%),39520.1
saturday,13,0.0,0.0,0.0,0.0,Geerdinkhof/Kantershof_13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amsterdam Bijlmer ArenA Station,3356,Kraaiennest station,821,Amsterdam Bijlmer ArenA Station,3817,Kraaiennest station,831,Amsterdam Bijlmer ArenA Station,3758,Kraaiennest station,1056,Amsterdam Bijlmer ArenA Station,3698,Kraaiennest station,821.0,7157.0,27 - 65 years (%),39520.1
saturday,13,0.0,0.0,0.0,0.0,Gein_13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amsterdam Holendrecht Station,2632,Gein,0,Amsterdam Holendrecht Station,2717,Gein,0,Amsterdam Holendrecht Station,3418,Gein,0,Amsterdam Holendrecht Station,2724,Station Zuid,2383.0,11221.0,27 - 65 years (%),43934.6
saturday,13,8.0,0.0,33.0,0.0,Geuzenbuurt_13,0.0,5.0,5.0,1.0,1.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,1.7916666666666667,1.0,6.041666666666667,0.0,Amsterdam Centraal Station,1516,Waterlooplein,121,Amsterdam Centraal Station,1504,Waterlooplein,138,Amsterdam Muiderpoort Station,2836,Waterlooplein,134,Amsterdam Lelylaan Station,3609,Waterlooplein,121.0,6625.0,27 - 65 years (%),44274.6
saturday,13,1.0,0.0,18.0,0.0,Geuzenveld_13,15.0,16.0,1.0,0.0,0.0,0.0,6.0,12.0,6.0,0.0,0.0,0.0,15.458333333333334,0.0,9.125,0.0,Amsterdam Sloterdijk Station,3561,Burg. De Vlugtlaan,2891,Amsterdam Sloterdijk Station,3643,Burg. De Vlugtlaan,2886,Amsterdam Sloterdijk Station,3894,Burg. De Vlugtlaan,3187,Amsterdam Sloterdijk Station,4517,Burg. De Vlugtlaan,3502.0,18959.0,27 - 65 years (%),39520.1
saturday,13,0.0,2.0,50.0,0.0,Grachtengordel-West_13,0.0,0.0,0.0,0.0,1.0,1.0,1.0,15.0,14.0,0.0,0.0,0.0,0.0,0.8333333333333334,6.875,0.0,Amsterdam Centraal Station,1131,Centraal Station,1131,Amsterdam Centraal Station,1342,Centraal Station,1342,Amsterdam Centraal Station,1475,Centraal Station,1475,Amsterdam Centraal Station,1826,Rokin,1191.0,6585.0,27 - 65 years (%),66560.2
saturday,13,0.0,0.0,86.0,0.0,Grachtengordel-Zuid_13,0.0,0.0,0.0,0.0,0.0,0.0,7.0,38.0,31.0,0.0,0.0,0.0,0.0,0.0,14.375,0.0,Amsterdam Centraal Station,1675,Rokin,509,Amsterdam Centraal Station,2143,Rokin,509,Amsterdam Centraal Station,3060,Vijzelgracht,1319,Amsterdam Centraal Station,1947,Rokin,509.0,5865.0,27 - 65 years (%),70305.4
saturday,13,0.0,0.0,8.0,0.0,H-buurt_13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,2.5416666666666665,0.0,Amsterdam Centraal Station,1516,Waterlooplein,121,Amsterdam Centraal Station,1504,Waterlooplein,138,Amsterdam Muiderpoort Station,2836,Waterlooplein,134,Amsterdam Lelylaan Station,3609,Waterlooplein,121.0,7594.0,27 - 65 years (%),39520.1
saturday,13,0.0,6.0,26.0,0.0,Haarlemmerbuurt_13,0.0,0.0,0.0,0.0,2.0,2.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,1.75,4.541666666666667,0.0,Amsterdam Centraal Station,1301,Centraal Station,1301,Amsterdam Centraal Station,1397,Centraal Station,1397,Amsterdam Centraal Station,2207,Centraal Station,2207,Amsterdam Centraal Station,1980,Centraal Station,1980.0,9136.0,27 - 65 years (%),48978.1
saturday,13,0.0,0.0,0.0,0.0,Havens-West_13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amsterdam Centraal Station,1301,Centraal Station,1301,Amsterdam Sloterdijk Station,5517,Station Sloterdijk,5098,Amsterdam Sloterdijk Station,5428,Station Sloterdijk,5015,Amsterdam Sloterdijk Station,11295,Station Sloterdijk,11289.0,35.0,66 + years (%),39520.1
saturday,13,0.0,0.0,61.0,0.0,Helmersbuurt_13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,5.708333333333333,0.0,Amsterdam Centraal Station,3147,Vijzelgracht,1697,Amsterdam Zuid Station,3318,Vijzelgracht,1977,Amsterdam Zuid Station,3306,Postjesweg,2518,Amsterdam Lelylaan Station,3350,Vijzelgracht,1890.0,7495.0,27 - 65 years (%),50312.9
saturday,13,0.0,0.0,0.0,0.0,Holendrecht_13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Amsterdam Holendrecht Station,103,Station Holendrecht,0,Amsterdam Holendrecht Station,103,Station Holendrecht,0,Amsterdam Holendrecht Station,433,Station Holendrecht,0,Amsterdam Holendrecht Station,103,Reigersbos,1497.0,9506.0,27 - 65 years (%),39520.1
saturday,13,7.0,0.0,46.0,0.0,Hoofddorppleinbuurt_13,3.0,8.0,5.0,0.0,0.0,0.0,7.0,22.0,15.0,0.0,0.0,0.0,5.083333333333333,0.0,13.916666666666666,0.0,Amsterdam Lelylaan Station,1722,Heemstedestraat,1204,Amsterdam Lelylaan Station,1759,Heemstedestraat,1126,Amsterdam Lelylaan Station,1690,Heemstedestraat,1126,Amsterdam Zuid Station,3112,Heemstedestraat,1255.0,11763.0,27 - 65 years (%),49035.6
saturday,13,12.0,0.0,31.0,0.0,Hoofdweg e.o._13,1.0,5.0,4.0,0.0,0.0,0.0,1.0,14.0,13.0,0.0,0.0,0.0,3.125,0.0,7.125,0.0,Amsterdam Lelylaan Station,2245,Jan van Galenstraat,718,Amsterdam Lelylaan Station,2594,Postjesweg,1054,Amsterdam Lelylaan Station,2812,Postjesweg,1054,Amsterdam Sloterdijk Station,2974,Jan van Galenstraat,718.0,10148.0,27 - 65 years (%),40283.8
saturday,13,0.0,0.0,19.0,0.0,Houthavens_13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,1.4166666666666667,1.0,Amsterdam Centraal Station,2359,Centraal Station,2359,Amsterdam Centraal Station,2308,Centraal Station,2308,Amsterdam Centraal Station,2276,Centraal Station,2276,Amsterdam Centraal Station,2906,Centraal Station,2906.0,4661.0,27 - 65 years (%),49714.7
saturday,13,0.0,0.0,0.0,0.0,IJburg-Oost_13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amsterdam Science Park Station,4249,Station Diemen-Zuid,5990,Amsterdam Science Park Station,4365,Verrijn Stuartweg,6286,Amsterdam Muiderpoort Station,6045,Verrijn Stuartweg,7355,Amsterdam Muiderpoort Station,6209,Centraal Station,7768.0,622.0,27 - 65 years (%),39520.1
saturday,13,12.0,15.0,26.0,0.0,IJburg-West_13,10.0,17.0,7.0,3.0,9.0,6.0,22.0,34.0,12.0,0.0,0.0,0.0,13.208333333333334,7.208333333333333,29.5,0.0,Amsterdam Science Park Station,3678,Station Diemen-Zuid,5419,Amsterdam Science Park Station,3793,Verrijn Stuartweg,5715,Amsterdam Muiderpoort Station,5473,Waterlooplein,7405,Amsterdam Muiderpoort Station,5549,Centraal Station,7109.0,16306.0,27 - 65 years (%),59588.1
saturday,13,8.0,4.0,17.0,0.0,IJburg-Zuid_13,6.0,9.0,3.0,0.0,2.0,2.0,31.0,36.0,5.0,0.0,0.0,0.0,7.291666666666667,1.6666666666666667,33.791666666666664,0.0,Amsterdam Science Park Station,4932,Station Ganzenhoef,6088,Amsterdam Science Park Station,5148,Verrijn Stuartweg,6724,Amsterdam Muiderpoort Station,7002,Verrijn Stuartweg,6439,Amsterdam Muiderpoort Station,6940,Station Ganzenhoef,7204.0,8206.0,27 - 65 years (%),54624.5
saturday,13,0.0,0.0,19.0,0.0,IJplein/Vogelbuurt_13,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,9.583333333333334,0.0,Amsterdam Centraal Station,1391,Centraal Station,1391,Amsterdam Centraal Station,1407,Centraal Station,1407,Amsterdam Muiderpoort Station,13095,Noord,2042,Amsterdam Centraal Station,1383,Centraal Station,1383.0,7943.0,27 - 65 years (%),38778.2
saturday,13,0.0,20.0,38.0,0.0,IJselbuurt_13,0.0,0.0,0.0,0.0,7.0,7.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,5.25,3.5416666666666665,0.0,Amsterdam Centraal Station,1516,Waterlooplein,121,Amsterdam Centraal Station,1504,Waterlooplein,138,Amsterdam Muiderpoort Station,2836,Waterlooplein,134,Amsterdam Lelylaan Station,3609,Waterlooplein,121.0,5227.0,27 - 65 years (%),42449.9
saturday,13,3.0,5.0,12.0,0.0,Indische Buurt-Oost_13,2.0,4.0,2.0,0.0,2.0,2.0,0.0,5.0,5.0,0.0,0.0,0.0,3.0833333333333335,1.0416666666666667,1.375,0.0,Amsterdam Muiderpoort Station,772,Weesperplein,2395,Amsterdam Muiderpoort Station,759,Weesperplein,2652,Amsterdam Muiderpoort Station,759,Wibautstraat,2672,Amsterdam Muiderpoort Station,806,Wibautstraat,2955.0,9810.0,27 - 65 years (%),39530.3
saturday,13,10.0,10.0,41.0,0.0,Indische Buurt-West_13,0.0,8.0,8.0,1.0,4.0,3.0,1.0,15.0,14.0,0.0,0.0,0.0,2.2916666666666665,2.75,6.666666666666667,0.0,Amsterdam Muiderpoort Station,534,Weesperplein,2133,Amsterdam Muiderpoort Station,534,Weesperplein,2385,Amsterdam Muiderpoort Station,585,Weesperplein,2392,Amsterdam Muiderpoort Station,534,Wibautstraat,2699.0,12271.0,27 - 65 years (%),39946.9
saturday,13,0.0,0.0,105.0,0.0,Jordaan_13,0.0,0.0,0.0,0.0,0.0,0.0,7.0,41.0,34.0,0.0,0.0,0.0,0.0,0.0,20.708333333333332,0.0,Amsterdam Centraal Station,1719,Rokin,1244,Amsterdam Centraal Station,1780,Rokin,1531,Amsterdam Centraal Station,2005,Centraal Station,2005,Amsterdam Centraal Station,1777,Rokin,1532.0,19551.0,27 - 65 years (%),45338.3
saturday,13,0.0,0.0,0.0,0.0,K-buurt_13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amsterdam Bijlmer ArenA Station,3057,Kraaiennest station,401,Amsterdam Bijlmer ArenA Station,3381,Kraaiennest station,413,Amsterdam Bijlmer ArenA Station,3104,Kraaiennest station,401,Amsterdam Bijlmer ArenA Station,3871,Kraaiennest station,401.0,7436.0,27 - 65 years (%),39520.1
saturday,13,0.0,0.0,0.0,0.0,Kadoelen_13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amsterdam Centraal Station,5826,Noorderpark,3573,Amsterdam Centraal Station,5481,Noorderpark,3647,Amsterdam Sloterdijk Station,9889,Noorderpark,3814,Amsterdam Centraal Station,6670,Noorderpark,3732.0,3565.0,27 - 65 years (%),53436.1
saturday,13,8.0,0.0,67.0,0.0,Landlust_13,8.0,13.0,5.0,0.0,0.0,0.0,5.0,28.0,23.0,0.0,0.0,0.0,10.833333333333334,0.0,17.916666666666668,0.0,Amsterdam Sloterdijk Station,1770,Jan van Galenstraat,1271,Amsterdam Sloterdijk Station,1948,Station Sloterdijk,1685,Amsterdam Sloterdijk Station,1839,Station Sloterdijk,1776,Amsterdam Sloterdijk Station,2045,Jan van Galenstraat,1271.0,18646.0,27 - 65 years (%),40605.4
saturday,13,0.0,0.0,7.0,0.0,Lutkemeer/Ookmeer_13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.7916666666666667,0.0,Amsterdam Lelylaan Station,6902,Station Lelylaan,6806,Amsterdam Lelylaan Station,6631,Station Lelylaan,6616,Amsterdam Sloterdijk Station,8376,Henk Sneevlietweg,7970,Amsterdam Lelylaan Station,7328,Station Lelylaan,7279.0,1252.0,27 - 65 years (%),57204.5
saturday,13,19.0,8.0,47.0,0.0,Middenmeer_13,6.0,12.0,6.0,4.0,6.0,2.0,19.0,39.0,20.0,0.0,0.0,0.0,9.416666666666666,4.916666666666667,28.125,0.0,Amsterdam Science Park Station,376,Amstelstation,2726,Amsterdam Science Park Station,913,Amstelstation,2698,Amsterdam Science Park Station,1246,Amstelstation,4148,Amsterdam Science Park Station,376,Amstelstation,3195.0,15708.0,27 - 65 years (%),56245.0
saturday,13,0.0,0.0,86.0,0.0,Museumkwartier_13,0.0,0.0,0.0,0.0,0.0,0.0,9.0,36.0,27.0,0.0,0.0,0.0,0.0,0.0,21.458333333333332,0.0,Amsterdam Zuid Station,2098,Vijzelgracht,1299,Amsterdam Zuid Station,2599,De Pijp,1963,Amsterdam Zuid Station,2608,De Pijp,1963,Amsterdam Zuid Station,3244,Vijzelgracht,1462.0,12644.0,27 - 65 years (%),76098.1
saturday,13,0.0,0.0,0.0,0.0,Nellestein_13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amsterdam Holendrecht Station,2823,Gaasperplas,0,Amsterdam Holendrecht Station,2952,Gaasperplas,0,Amsterdam Bijlmer ArenA Station,5864,Gaasperplas,0,Amsterdam Bijlmer ArenA Station,4665,Gaasperplas,0.0,3118.0,27 - 65 years (%),43728.1
saturday,13,14.0,6.0,66.0,0.0,Nieuwe Pijp_13,1.0,9.0,8.0,0.0,2.0,2.0,4.0,21.0,17.0,0.0,0.0,0.0,5.708333333333333,1.625,12.041666666666666,0.0,Amsterdam RAI Station,2146,De Pijp,340,Amsterdam RAI Station,2127,De Pijp,346,Amsterdam RAI Station,2086,De Pijp,1125,Amsterdam RAI Station,2234,De Pijp,340.0,12571.0,27 - 65 years (%),43678.8
saturday,13,0.0,0.0,0.0,0.0,Nieuwendammerdijk/Buiksloterdijk_13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amsterdam Centraal Station,3212,Noorderpark,991,Amsterdam Centraal Station,4141,Noorderpark,1161,Amsterdam Sloterdijk Station,11601,Noorderpark,984,Amsterdam Centraal Station,3645,Noorderpark,991.0,1703.0,27 - 65 years (%),68635.7
saturday,13,0.0,0.0,80.0,0.0,Nieuwmarkt/Lastage_13,0.0,0.0,0.0,0.0,0.0,0.0,4.0,37.0,33.0,0.0,0.0,0.0,0.0,0.0,20.041666666666668,0.0,Amsterdam Centraal Station,787,Nieuwmarkt,0,Amsterdam Centraal Station,958,Nieuwmarkt,0,Amsterdam Muiderpoort Station,4105,Nieuwmarkt,0,Amsterdam Centraal Station,1008,Rokin,736.0,9913.0,27 - 65 years (%),48220.5
saturday,13,0.0,0.0,3.0,0.0,Noordelijke IJ-oevers-Oost_13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.2916666666666667,0.0,Amsterdam Centraal Station,1488,Centraal Station,1488,Amsterdam Centraal Station,1467,Centraal Station,1467,Amsterdam Centraal Station,2193,Waterlooplein,2103,Amsterdam Centraal Station,1899,Centraal Station,1899.0,399.0,27 - 65 years (%),40842.6
saturday,13,0.0,2.0,15.0,0.0,Noordelijke IJ-oevers-West_13,5.0,5.0,0.0,0.0,1.0,1.0,0.0,6.0,6.0,0.0,0.0,0.0,5.0,0.7916666666666666,3.0416666666666665,0.0,Amsterdam Centraal Station,1488,Centraal Station,1488,Amsterdam Centraal Station,1467,Centraal Station,1467,Amsterdam Centraal Station,2193,Waterlooplein,2103,Amsterdam Centraal Station,1899,Centraal Station,1899.0,9406.0,27 - 65 years (%),54318.9
saturday,13,8.0,4.0,33.0,0.0,Omval/Overamstel_13,0.0,6.0,6.0,0.0,2.0,2.0,3.0,12.0,9.0,0.0,0.0,0.0,3.125,1.75,6.75,0.0,Amsterdam Duivendrecht Station,2800,Spaklerweg,175,Amsterdam Duivendrecht Station,2893,Spaklerweg,175,Amsterdam RAI Station,4131,Overamstel,3506,Amsterdam Duivendrecht Station,2364,Spaklerweg,175.0,5554.0,27 - 65 years (%),56818.6
saturday,13,26.0,12.0,63.0,0.0,Oostelijk Havengebied_13,18.0,36.0,18.0,8.0,13.0,5.0,12.0,40.0,28.0,0.0,0.0,0.0,26.5,11.375,25.416666666666668,0.0,Amsterdam Muiderpoort Station,1821,Weesperplein,2631,Amsterdam Muiderpoort Station,1903,Centraal Station,2875,Amsterdam Muiderpoort Station,2182,Waterlooplein,3064,Amsterdam Muiderpoort Station,1966,Weesperplein,2786.0,20575.0,27 - 65 years (%),56955.3
saturday,13,0.0,4.0,61.0,0.0,Oostelijke Eilanden/Kadijken_13,0.0,0.0,0.0,0.0,2.0,2.0,3.0,20.0,17.0,0.0,0.0,0.0,0.0,1.7083333333333333,10.625,0.0,Amsterdam Centraal Station,1580,Waterlooplein,1000,Amsterdam Centraal Station,1692,Waterlooplein,1091,Amsterdam Muiderpoort Station,2859,Waterlooplein,1245,Amsterdam Centraal Station,2490,Weesperplein,1155.0,14675.0,27 - 65 years (%),44698.2
saturday,13,49.0,8.0,45.0,0.0,Oosterparkbuurt_13,8.0,34.0,26.0,0.0,3.0,3.0,1.0,15.0,14.0,0.0,0.0,0.0,19.333333333333332,2.25,6.0,0.0,Amsterdam Muiderpoort Station,1047,Wibautstraat,897,Amsterdam Muiderpoort Station,1275,Weesperplein,1004,Amsterdam Muiderpoort Station,1779,Weesperplein,1033,Amsterdam Muiderpoort Station,1252,Wibautstraat,1212.0,10693.0,27 - 65 years (%),42026.9
saturday,13,0.0,0.0,0.0,0.0,Oostzanerwerf_13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amsterdam Centraal Station,5846,Noorderpark,4467,Amsterdam Centraal Station,7451,Noorderpark,4788,Amsterdam Sloterdijk Station,7184,Noorderpark,5451,Amsterdam Sloterdijk Station,5637,Station Sloterdijk,5631.0,8871.0,27 - 65 years (%),39520.1
saturday,13,1.0,0.0,16.0,0.0,Osdorp-Midden_13,1.0,2.0,1.0,0.0,0.0,0.0,6.0,17.0,11.0,0.0,0.0,0.0,1.8333333333333333,0.0,12.625,0.0,Amsterdam Lelylaan Station,3074,Station Lelylaan,2979,Amsterdam Lelylaan Station,3313,Station Lelylaan,3295,Amsterdam Lelylaan Station,3788,Station Lelylaan,3354,Amsterdam Lelylaan Station,3846,Station Lelylaan,3797.0,15486.0,27 - 65 years (%),41761.0
saturday,13,3.0,0.0,20.0,0.0,Osdorp-Oost_13,1.0,3.0,2.0,2.0,2.0,0.0,6.0,12.0,6.0,0.0,0.0,0.0,2.25,2.0,8.5,0.0,Amsterdam Lelylaan Station,2722,Station Lelylaan,2626,Amsterdam Lelylaan Station,2891,Station Lelylaan,2876,Amsterdam Lelylaan Station,3206,Station Lelylaan,2772,Amsterdam Lelylaan Station,3008,Station Lelylaan,2959.0,17650.0,27 - 65 years (%),41196.7
saturday,13,0.0,9.0,111.0,0.0,Oude Pijp_13,0.0,0.0,0.0,1.0,5.0,4.0,4.0,42.0,38.0,0.0,0.0,0.0,0.0,3.75,17.708333333333332,0.0,Amsterdam RAI Station,2116,Vijzelgracht,605,Amsterdam RAI Station,2150,Vijzelgracht,764,Amsterdam Zuid Station,2434,De Pijp,1280,Amsterdam RAI Station,1972,De Pijp,688.0,14879.0,27 - 65 years (%),44731.9
saturday,13,0.0,0.0,44.0,0.0,Overtoomse Sluis_13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,7.791666666666667,0.0,Amsterdam Lelylaan Station,1963,Postjesweg,1491,Amsterdam Lelylaan Station,2038,Postjesweg,1492,Amsterdam Lelylaan Station,2186,Postjesweg,1498,Amsterdam Lelylaan Station,2168,Postjesweg,1836.0,7943.0,27 - 65 years (%),47529.9
saturday,13,29.0,0.0,37.0,0.0,Overtoomse Veld_13,8.0,22.0,14.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,14.041666666666666,0.0,8.25,0.0,Amsterdam Lelylaan Station,1141,Postjesweg,416,Amsterdam Lelylaan Station,1376,Postjesweg,1087,Amsterdam Lelylaan Station,1335,Station Lelylaan,1117,Amsterdam Lelylaan Station,1368,Postjesweg,416.0,14674.0,27 - 65 years (%),43198.4
